"Time (ms)";"Recording (a.u.)"
4.622258419E2;-1.678518021E-3
4.622466760E2;5.798516800E-4
4.622675101E2;2.899258400E-3
4.622883443E2;5.218665120E-3
4.623091784E2;7.324442274E-3
4.623300125E2;9.643848994E-3
4.623508466E2;1.184118168E-2
4.623716807E2;1.403851436E-2
4.623925149E2;1.632740257E-2
4.624133490E2;1.812799463E-2
4.624341831E2;1.971495712E-2
4.624550172E2;2.053895688E-2
4.624758514E2;2.078310495E-2
4.624966855E2;2.038636433E-2
4.625175196E2;1.986754967E-2
4.625383537E2;1.962340159E-2
4.625591878E2;1.980651265E-2
4.625800220E2;2.053895688E-2
4.626008561E2;2.160710471E-2
4.626216902E2;2.331614124E-2
4.626425243E2;2.499465926E-2
4.626633585E2;2.633747368E-2
4.626841926E2;2.746665853E-2
4.627050267E2;2.856532487E-2
4.627258608E2;2.990813929E-2
4.627466950E2;3.125095370E-2
4.627675291E2;3.244117557E-2
4.627883632E2;3.390606403E-2
4.628091973E2;3.473006378E-2
4.628300314E2;3.567613758E-2
4.628508656E2;3.610339671E-2
4.628716997E2;3.616443373E-2
4.628925338E2;3.570665609E-2
4.629133679E2;3.460798975E-2
4.629342021E2;3.292947172E-2
4.629550362E2;3.024384289E-2
4.629758703E2;2.700888089E-2
4.629967044E2;2.334665975E-2
4.630175385E2;1.959288308E-2
4.630383727E2;1.666310617E-2
4.630592068E2;1.446577349E-2
4.630800409E2;1.364177374E-2
4.631008750E2;1.336710715E-2
4.631217092E2;1.425214393E-2
4.631425433E2;1.538132878E-2
4.631633774E2;1.672414319E-2
4.631842115E2;1.846369823E-2
4.632050456E2;2.017273476E-2
4.632258798E2;2.227851192E-2
4.632467139E2;2.386547441E-2
4.632675480E2;2.520828883E-2
4.632883821E2;2.612384411E-2
4.633092163E2;2.584917753E-2
4.633300504E2;2.438428907E-2
4.633508845E2;2.191228980E-2
4.633717186E2;1.828058718E-2
4.633925527E2;1.388592181E-2
4.634133869E2;8.911404767E-3
4.634342210E2;3.662221137E-3
4.634550551E2;-2.014221625E-3
4.634758892E2;-7.385479293E-3
4.634967234E2;-1.281777398E-2
4.635175575E2;-1.718192083E-2
4.635383916E2;-2.087466048E-2
4.635592257E2;-2.316354869E-2
4.635800599E2;-2.456740013E-2
4.636008940E2;-2.487258522E-2
4.636217281E2;-2.432325205E-2
4.636425622E2;-2.313303018E-2
4.636633963E2;-2.175969726E-2
4.636842305E2;-1.989806818E-2
4.637050646E2;-1.773125401E-2
4.637258987E2;-1.541184729E-2
4.637467328E2;-1.297036653E-2
4.637675670E2;-1.080355235E-2
4.637884011E2;-9.308145390E-3
4.638092352E2;-8.423108615E-3
4.638300693E2;-8.880886258E-3
4.638509034E2;-1.080355235E-2
4.638717376E2;-1.351969970E-2
4.638925717E2;-1.681569872E-2
4.639134058E2;-2.050843837E-2
4.639342399E2;-2.359080782E-2
4.639550741E2;-2.591021455E-2
4.639759082E2;-2.722251045E-2
4.639967423E2;-2.749717704E-2
4.640175764E2;-2.719199194E-2
4.640384105E2;-2.618488113E-2
4.640592447E2;-2.475051119E-2
4.640800788E2;-2.294991913E-2
4.641009129E2;-2.078310495E-2
4.641217470E2;-1.837214270E-2
4.641425812E2;-1.593066195E-2
4.641634153E2;-1.333658864E-2
4.641842494E2;-1.065095981E-2
4.642050835E2;-8.117923521E-3
4.642259176E2;-5.432294687E-3
4.642467518E2;-2.929776910E-3
4.642675859E2;-7.629627369E-4
4.642884200E2;1.220740379E-3
4.643092541E2;2.288888211E-3
4.643300883E2;2.502517777E-3
4.643509224E2;2.105777154E-3
4.643717565E2;1.312295907E-3
4.643925906E2;2.746665853E-4
4.644134248E2;-7.019257179E-4
4.644342589E2;-1.312295907E-3
4.644550930E2;-1.403851436E-3
4.644759271E2;-6.408886990E-4
4.644967612E2;3.357036042E-4
4.645175954E2;1.770073550E-3
4.645384295E2;3.509628590E-3
4.645592636E2;5.615405744E-3
4.645800977E2;7.904293954E-3
4.646009319E2;1.028473769E-2
4.646217660E2;1.229895932E-2
4.646426001E2;1.464888455E-2
4.646634342E2;1.614429151E-2
4.646842683E2;1.748710593E-2
4.647051025E2;1.870784631E-2
4.647259366E2;1.953184606E-2
4.647467707E2;2.044740135E-2
4.647676048E2;2.148503067E-2
4.647884390E2;2.249214148E-2
4.648092731E2;2.377391888E-2
4.648301072E2;2.459791864E-2
4.648509413E2;2.508621479E-2
4.648717754E2;2.496414075E-2
4.648926096E2;2.475051119E-2
4.649134437E2;2.423169652E-2
4.649342778E2;2.362132633E-2
4.649551119E2;2.334665975E-2
4.649759461E2;2.304147465E-2
4.649967802E2;2.310251167E-2
4.650176143E2;2.331614124E-2
4.650384484E2;2.328562273E-2
4.650592825E2;2.334665975E-2
4.650801167E2;2.307199316E-2
4.651009508E2;2.264473403E-2
4.651217849E2;2.194280831E-2
4.651426190E2;2.093569750E-2
4.651634532E2;1.950132756E-2
4.651842873E2;1.782280953E-2
4.652051214E2;1.605273598E-2
4.652259555E2;1.403851436E-2
4.652467897E2;1.232947783E-2
4.652676238E2;1.074251534E-2
4.652884579E2;9.582811975E-3
4.653092920E2;8.850367748E-3
4.653301261E2;7.690664388E-3
4.653509603E2;6.866664632E-3
4.653717944E2;5.554368725E-3
4.653926285E2;4.181035798E-3
4.654134626E2;2.380443739E-3
4.654342968E2;5.493331706E-4
4.654551309E2;-1.220740379E-3
4.654759650E2;-2.868739891E-3
4.654967991E2;-4.119998779E-3
4.655176332E2;-5.371257668E-3
4.655384674E2;-6.378368480E-3
4.655593015E2;-6.958220161E-3
4.655801356E2;-7.690664388E-3
4.656009697E2;-8.026367992E-3
4.656218039E2;-9.002960295E-3
4.656426380E2;-1.013214515E-2
4.656634721E2;-1.159703360E-2
4.656843062E2;-1.330607013E-2
4.657051403E2;-1.522873623E-2
4.657259745E2;-1.702932829E-2
4.657468086E2;-1.876888333E-2
4.657676427E2;-2.035584582E-2
4.657884768E2;-2.124088260E-2
4.658093110E2;-2.188177129E-2
4.658301451E2;-2.273628956E-2
4.658509792E2;-2.349925230E-2
4.658718133E2;-2.487258522E-2
4.658926474E2;-2.597125156E-2
4.659134816E2;-2.749717704E-2
4.659343157E2;-2.914517655E-2
4.659551498E2;-3.015228736E-2
4.659759839E2;-3.061006500E-2
4.659968181E2;-3.064058351E-2
4.660176522E2;-3.024384289E-2
4.660384863E2;-2.941984313E-2
4.660593204E2;-2.838221381E-2
4.660801546E2;-2.768028809E-2
4.661009887E2;-2.743614002E-2
4.661218228E2;-2.716147343E-2
4.661426569E2;-2.697836238E-2
4.661634910E2;-2.731406598E-2
4.661843252E2;-2.758873257E-2
4.662051593E2;-2.761925108E-2
4.662259934E2;-2.789391766E-2
4.662468275E2;-2.841273232E-2
4.662676617E2;-2.887050996E-2
4.662884958E2;-2.917569506E-2
4.663093299E2;-2.941984313E-2
4.663301640E2;-2.945036164E-2
4.663509981E2;-2.945036164E-2
4.663718323E2;-2.929776910E-2
4.663926664E2;-2.838221381E-2
4.664135005E2;-2.749717704E-2
4.664343346E2;-2.603228858E-2
4.664551688E2;-2.401806696E-2
4.664760029E2;-2.139347514E-2
4.664968370E2;-1.837214270E-2
4.665176711E2;-1.507614368E-2
4.665385052E2;-1.193273721E-2
4.665593394E2;-8.850367748E-3
4.665801735E2;-6.500442518E-3
4.666010076E2;-4.394665365E-3
4.666218417E2;-2.929776910E-3
4.666426759E2;-1.678518021E-3
4.666635100E2;-8.850367748E-4
4.666843441E2;6.103701895E-5
4.667051782E2;7.629627369E-4
4.667260123E2;1.220740379E-3
4.667468465E2;1.434369945E-3
4.667676806E2;1.556443983E-3
4.667885147E2;1.770073550E-3
4.668093488E2;2.105777154E-3
4.668301830E2;2.624591815E-3
4.668510171E2;3.845332194E-3
4.668718512E2;5.554368725E-3
4.668926853E2;8.148442030E-3
4.669135195E2;1.126133000E-2
4.669343536E2;1.464888455E-2
4.669551877E2;1.834162420E-2
4.669760218E2;2.209540086E-2
4.669968559E2;2.594073305E-2
4.670176901E2;2.969450972E-2
4.670385242E2;3.268532365E-2
4.670593583E2;3.546250801E-2
4.670801924E2;3.747672964E-2
4.671010266E2;3.891109958E-2
4.671218607E2;3.994872890E-2
4.671426948E2;4.068117313E-2
4.671635289E2;4.113895077E-2
4.671843630E2;4.123050630E-2
4.672051972E2;4.110843226E-2
4.672260313E2;4.089480270E-2
4.672468654E2;4.040650655E-2
4.672676995E2;4.004028443E-2
4.672885337E2;3.936887722E-2
4.673093678E2;3.939939573E-2
4.673302019E2;3.946043275E-2
4.673510360E2;3.982665487E-2
4.673718701E2;4.037598804E-2
4.673927043E2;4.077272866E-2
4.674135384E2;4.147465438E-2
4.674343725E2;4.162724693E-2
4.674552066E2;4.162724693E-2
4.674760408E2;4.165776543E-2
4.674968749E2;4.126102481E-2
4.675177090E2;4.092532121E-2
4.675385431E2;4.031495102E-2
4.675593772E2;3.958250679E-2
4.675802114E2;3.823969237E-2
4.676010455E2;3.662221137E-2
4.676218796E2;3.497421186E-2
4.676427137E2;3.295999023E-2
4.676635479E2;3.091525010E-2
4.676843820E2;2.932828761E-2
4.677052161E2;2.789391766E-2
4.677260502E2;2.658162175E-2
4.677468844E2;2.545243690E-2
